Time,__name__,c,container,endpoint,instance,job,namespace,pod,service,Value
2023-11-06 19:04:30,request_timer_seconds_sum,1123.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,128
2023-11-06 19:04:30,request_timer_seconds_sum,1124.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,159
2023-11-06 19:04:30,request_timer_seconds_sum,1125.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,130
2023-11-06 19:04:30,request_timer_seconds_sum,1126.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,127
2023-11-06 19:04:30,request_timer_seconds_sum,1127.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,154
2023-11-06 19:04:30,request_timer_seconds_sum,1128.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,177
2023-11-06 19:04:30,request_timer_seconds_sum,1129.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,136
2023-11-06 19:04:30,request_timer_seconds_sum,1130.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,127
2023-11-06 19:04:30,request_timer_seconds_sum,1131.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,174
2023-11-06 19:04:30,request_timer_seconds_sum,1132.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,151
2023-11-06 19:04:30,request_timer_seconds_sum,1133.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,125
